MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,Month,Humidity,Pressure,Cloud,RainToday_Yes,RainTomorrow_Yes
12.6,25.7,0.0,9.2,7.9,37.0,1,52.0,1017.6,6.0,0,0
14.3,26.5,0.0,7.2,13.1,46.0,1,45.5,1020.45,0.0,0,0
14.9,27.3,0.0,9.4,13.2,41.0,1,44.5,1017.2,1.0,0,0
15.9,31.8,0.0,9.8,13.0,33.0,1,45.5,1016.35,0.0,0,0
16.3,39.1,0.0,10.2,12.6,37.0,1,27.0,1009.95,1.5,0,0
19.7,26.9,0.0,11.0,12.6,35.0,1,63.0,1014.3,1.0,0,0
17.5,28.4,0.0,10.0,11.8,35.0,1,55.0,1016.75,4.5,0,0
17.0,30.0,0.0,8.0,13.2,43.0,1,55.0,1015.55,0.0,0,0
16.7,34.2,0.0,9.8,13.2,43.0,1,46.5,1016.0,0.0,0,0
22.6,43.3,0.0,12.0,13.1,33.0,1,23.0,1013.05,0.0,0,0
29.7,41.0,0.0,16.0,12.2,37.0,1,23.0,1007.7,1.0,0,0
20.9,27.8,0.0,13.2,9.4,39.0,1,59.0,1010.25,5.5,0,0
15.0,26.7,0.0,10.2,13.1,37.0,1,47.0,1011.5999999999999,0.0,0,0
16.1,25.6,0.0,9.4,12.4,41.0,1,51.0,1008.6,2.5,0,0
18.7,25.6,0.2,9.6,13.0,41.0,1,48.5,1012.55,2.5,0,0
15.8,31.6,0.0,10.0,13.1,35.0,1,47.0,1012.5,0.0,0,0
15.5,37.1,0.0,9.4,13.2,39.0,1,30.0,1011.1,0.0,0,0
22.2,38.7,0.0,13.2,13.1,46.0,1,28.0,1009.65,0.0,0,0
20.4,38.3,0.0,13.4,13.1,41.0,1,33.0,1008.45,0.0,0,0
20.0,38.0,0.0,15.2,13.2,43.0,1,37.5,1006.7,0.0,0,0
23.8,37.2,0.0,11.0,13.0,39.0,1,38.5,1005.3,2.5,0,0
22.7,36.2,0.0,12.0,13.1,54.0,1,40.5,1006.9,2.0,0,0
23.2,32.6,0.0,13.4,9.3,50.0,1,46.0,1012.8499999999999,4.5,0,0
24.6,36.7,0.0,11.4,10.9,33.0,1,45.5,1008.45,4.5,0,0
23.5,31.0,0.0,10.6,12.9,41.0,1,54.0,1009.7,1.0,0,0
18.5,26.4,0.0,10.2,11.2,46.0,1,59.0,1011.05,3.0,0,0
15.9,31.5,0.0,9.2,13.1,39.0,1,37.0,1015.8,0.0,0,0
16.6,33.5,0.0,11.6,13.0,41.0,1,41.0,1011.6,0.5,0,0
19.0,34.6,0.0,10.6,13.0,31.0,1,35.5,1008.45,1.5,0,0
21.1,29.7,0.0,9.6,10.7,39.0,1,58.5,1007.0,3.5,0,0
18.4,28.5,0.0,9.2,12.9,43.0,2,55.5,1007.55,1.0,0,0
16.8,32.5,0.0,10.0,12.9,44.0,2,40.5,1011.25,0.5,0,0
16.9,33.8,0.0,11.4,13.0,44.0,2,36.5,1013.5,0.5,0,0
21.4,37.5,0.0,12.0,12.8,31.0,2,32.0,1009.95,1.0,0,0
21.7,32.3,0.0,12.0,12.7,37.0,2,49.5,1010.3,2.5,0,0
20.2,32.2,0.0,9.6,12.7,35.0,2,52.0,1011.15,1.0,0,0
19.5,30.0,0.0,10.8,12.7,44.0,2,52.5,1011.0,0.0,0,0
15.1,29.3,0.0,10.6,12.8,43.0,2,49.5,1014.15,0.5,0,0
15.5,33.1,0.0,10.4,12.6,41.0,2,33.5,1011.6,0.5,0,0
18.2,29.2,0.0,9.4,12.6,52.0,2,53.0,1006.9,1.0,0,0
17.6,33.3,0.0,10.4,12.5,39.0,2,42.5,1007.05,1.5,0,0
20.2,34.2,0.0,11.8,11.1,33.0,2,46.5,1006.55,5.0,0,0
20.5,34.6,0.0,9.4,12.6,31.0,2,47.5,1009.1500000000001,1.0,0,0
19.6,32.3,0.0,10.4,12.6,31.0,2,49.5,1008.45,0.5,0,0
19.2,32.3,0.0,8.8,12.6,28.0,2,40.5,1006.95,1.0,0,0
17.1,28.9,0.0,10.0,7.5,39.0,2,60.5,1011.5,4.0,0,0
17.3,33.0,0.0,7.6,12.4,35.0,2,50.0,1015.4,2.5,0,0
18.4,35.3,0.0,10.0,12.5,33.0,2,31.0,1015.65,0.0,0,0
17.5,37.0,0.0,12.0,12.6,37.0,2,33.5,1013.8,0.0,0,0
21.5,37.4,0.0,13.0,12.3,39.0,2,26.5,1015.2,3.5,0,0
19.7,34.9,0.0,13.8,12.2,39.0,2,29.0,1017.6,1.0,0,0
23.8,35.3,0.0,12.0,10.8,35.0,2,28.0,1016.7,2.0,0,0
18.5,35.3,0.0,10.0,12.2,37.0,2,31.0,1014.8499999999999,0.5,0,0
17.2,34.2,0.0,10.6,12.2,41.0,2,33.0,1015.8,0.0,0,0
19.7,31.8,0.0,12.0,12.2,33.0,2,40.5,1018.4000000000001,0.5,0,0
15.9,30.6,0.0,10.8,12.2,37.0,2,34.5,1018.7,0.0,0,0
16.9,34.6,0.0,12.2,12.1,33.0,2,33.0,1016.4,0.0,0,0
17.5,36.6,0.0,9.0,12.1,37.0,2,21.0,1016.3,0.0,0,0
16.4,38.0,0.0,11.0,11.9,35.0,3,19.0,1014.5,0.0,0,0
16.7,37.5,0.0,11.6,11.9,28.0,3,19.0,1013.5,5.5,0,0
17.4,30.8,0.0,10.4,10.6,41.0,3,57.0,1014.3,3.5,0,0
17.3,32.7,0.0,8.8,11.8,39.0,3,40.0,1020.0,1.5,0,0
17.2,32.0,0.0,9.6,11.7,31.0,3,40.5,1018.85,1.0,0,0
17.1,35.5,0.0,8.4,11.6,31.0,3,39.0,1014.5,0.5,0,0
22.9,37.7,0.0,11.0,11.4,33.0,3,34.0,1010.65,2.5,0,0
20.7,25.7,0.0,11.8,6.7,35.0,3,59.0,1014.6,6.5,0,0
14.3,25.1,0.0,5.8,11.5,43.0,3,43.5,1017.75,1.0,0,0
13.3,28.8,0.0,8.0,11.2,39.0,3,52.0,1018.3,1.0,0,0
16.7,33.6,0.0,8.4,11.0,33.0,3,37.5,1020.15,1.5,0,0
20.2,37.5,0.0,10.8,9.8,33.0,3,32.5,1015.35,7.0,0,0
21.6,26.9,0.2,9.0,2.1,30.0,3,68.0,1011.8,7.0,0,0
16.2,24.8,0.0,4.8,10.0,46.0,3,59.0,1017.6,3.5,0,0
10.3,24.0,0.0,6.4,11.1,35.0,3,51.5,1020.3,3.0,0,0
13.7,26.8,0.0,6.2,9.9,35.0,3,53.5,1018.5,1.0,0,0
15.6,28.5,0.0,7.2,11.0,30.0,3,59.0,1016.4000000000001,3.5,0,0
16.1,30.0,0.0,7.8,11.1,31.0,3,54.0,1019.4,1.0,0,0
17.3,31.9,0.0,6.6,11.0,31.0,3,49.0,1019.6500000000001,0.5,0,0
18.9,31.6,0.0,8.0,10.8,50.0,3,44.0,1019.85,1.5,0,0
16.2,28.1,1.0,9.6,9.2,43.0,3,56.0,1016.3,3.0,0,0
18.7,31.7,0.0,8.2,9.4,44.0,3,46.0,1014.5,7.5,0,0
20.7,33.9,0.0,10.8,10.9,41.0,3,43.0,1017.1500000000001,4.0,0,0
22.3,34.2,0.0,8.8,9.4,31.0,3,50.0,1017.15,7.0,0,0
21.5,27.5,0.2,7.4,0.6,43.0,3,74.0,1019.05,8.0,0,0
20.4,30.6,0.4,4.6,1.2,22.0,3,45.5,1016.5,7.0,0,0
17.8,28.4,0.0,4.2,10.3,35.0,3,62.5,1016.75,1.0,0,0
18.3,33.5,0.0,6.8,10.9,28.0,3,50.0,1014.65,2.0,0,0
19.6,24.9,0.0,6.6,2.3,41.0,3,69.5,1009.0999999999999,7.5,0,1
17.3,23.5,5.2,3.6,4.5,30.0,3,56.0,1013.35,7.0,1,0
15.4,23.4,0.4,3.0,3.9,26.0,3,67.5,1013.95,7.0,0,0
16.3,24.0,1.0,3.4,7.3,31.0,4,54.5,1017.85,4.0,0,0
11.4,25.2,0.0,6.2,10.8,35.0,4,44.5,1021.2,0.0,0,0
12.0,27.6,0.0,5.8,10.4,28.0,4,37.0,1021.0,5.5,0,0
11.9,30.2,0.0,6.6,6.2,28.0,4,38.0,1015.75,7.0,0,0
13.6,31.4,0.0,4.0,8.5,33.0,4,45.5,1009.85,5.5,0,0
14.8,25.8,0.0,5.2,9.7,41.0,4,66.0,1011.05,2.5,0,0
13.5,25.2,0.0,5.2,10.6,37.0,4,58.5,1015.55,1.0,0,0
14.5,30.4,0.0,6.2,9.7,30.0,4,46.5,1014.65,2.5,0,0
15.7,30.9,0.0,6.0,6.1,31.0,4,33.0,1011.25,5.5,0,0
19.1,32.3,0.0,7.6,8.7,35.0,4,36.5,1013.25,4.0,0,0
19.2,34.6,0.0,7.4,10.3,30.0,4,34.0,1014.55,1.0,0,0
17.9,32.3,0.0,7.4,10.4,30.0,4,37.5,1015.3,0.0,0,0
16.1,33.0,0.0,7.0,10.9,20.0,4,47.0,1018.1,1.0,0,0
16.1,29.2,0.0,5.4,10.5,24.0,4,59.5,1019.15,0.5,0,0
15.7,25.4,0.0,6.2,8.7,31.0,4,63.0,1021.2,1.0,0,0
16.9,24.9,0.0,6.2,6.8,43.0,4,68.0,1021.7,5.5,0,0
10.4,25.3,0.0,2.8,6.8,30.0,4,57.5,1021.55,5.5,0,0
15.0,28.0,0.0,4.0,9.0,30.0,4,51.5,1019.7,6.0,0,0
13.4,25.2,0.0,6.4,10.0,31.0,4,62.0,1016.25,1.0,0,0
12.3,24.5,0.0,4.6,9.2,37.0,4,62.0,1013.7,4.5,0,0
12.3,22.9,0.0,4.6,10.3,30.0,4,52.0,1019.0999999999999,1.0,0,0
7.7,23.7,0.0,4.0,10.5,28.0,4,46.5,1019.45,0.5,0,0
9.0,26.0,0.0,5.2,9.2,28.0,4,48.0,1016.05,7.0,0,0
16.3,24.0,0.0,5.0,1.6,24.0,4,52.5,1009.15,7.5,0,0
15.6,24.8,0.2,3.0,7.8,19.0,4,66.0,1012.05,6.5,0,0
15.2,23.0,0.0,2.4,1.2,28.0,4,72.0,1009.45,6.5,0,1
17.4,23.6,13.4,2.8,7.9,50.0,4,73.0,1006.8499999999999,6.5,1,1
13.2,19.4,9.6,2.8,9.0,41.0,4,59.5,1019.8,3.5,1,0
7.5,20.4,0.4,3.6,7.7,20.0,4,62.0,1025.65,5.5,0,0
11.8,22.4,0.0,2.2,8.9,28.0,4,50.0,1024.35,1.0,0,0
7.4,21.7,0.0,4.4,9.7,31.0,5,61.0,1026.9,1.5,0,0
6.5,20.9,0.0,3.0,8.8,26.0,5,50.5,1029.35,6.0,0,0
7.1,23.6,0.0,3.4,7.2,20.0,5,62.0,1023.4,5.0,0,0
13.1,22.1,0.0,2.6,0.1,22.0,5,63.0,1017.1500000000001,8.0,0,1
14.1,19.8,1.6,2.2,0.2,24.0,5,76.5,1013.55,7.0,1,0
15.1,22.9,0.0,1.2,0.4,24.0,5,75.0,1011.35,7.0,0,1
17.9,21.3,1.8,2.4,0.0,35.0,5,87.0,1006.75,8.0,1,1
12.5,19.7,47.2,0.8,5.7,78.0,5,69.5,1007.7,5.5,1,1
13.3,22.1,4.6,3.4,8.8,37.0,5,69.5,1014.3499999999999,6.5,1,1
13.0,21.9,10.0,3.4,5.9,20.0,5,80.0,1019.0,4.0,1,0
11.2,23.8,0.6,1.6,9.3,24.0,5,65.0,1019.05,1.0,0,0
12.8,23.5,0.2,1.6,5.4,33.0,5,84.5,1017.55,7.0,0,1
12.7,22.3,2.0,0.7,7.4,24.0,5,71.5,1020.9,6.5,1,0
12.5,22.4,0.0,1.8,1.8,20.0,5,73.5,1015.85,6.5,0,0
11.2,22.9,0.0,1.2,7.1,22.0,5,74.5,1016.75,3.0,0,0
10.6,23.3,0.0,2.2,9.2,22.0,5,75.5,1018.95,3.0,0,0
12.7,21.3,0.2,1.6,1.9,28.0,5,87.0,1018.2,6.5,0,1
15.4,21.8,1.4,0.8,1.5,24.0,5,81.5,1018.15,6.0,1,1
16.0,23.0,2.2,2.0,5.7,31.0,5,86.0,1015.95,7.0,1,1
14.6,21.3,12.8,5.4,1.7,20.0,5,86.5,1015.35,6.0,1,0
14.2,22.6,0.2,0.2,5.6,37.0,5,79.0,1012.5,5.0,0,1
14.6,21.2,38.6,1.8,6.1,44.0,5,73.5,1008.45,2.0,1,1
14.9,20.5,11.6,2.8,2.7,52.0,5,70.5,1009.75,7.0,1,1
15.6,20.6,2.8,2.6,4.3,41.0,5,61.0,1013.4,5.0,1,1
13.5,20.6,5.4,2.2,0.8,33.0,5,71.5,1016.4,7.0,1,0
14.5,19.9,0.4,0.2,0.6,35.0,5,87.5,1016.0999999999999,7.0,0,1
11.3,19.5,9.0,1.0,4.5,31.0,5,72.0,1022.3,4.5,1,0
9.4,20.2,0.0,2.2,8.4,24.0,5,74.5,1025.0,3.5,0,0
6.0,19.1,0.0,2.4,8.7,26.0,5,67.0,1024.65,5.0,0,0
7.3,17.0,0.0,1.2,1.1,31.0,5,63.5,1020.05,7.5,0,0
10.6,21.4,1.0,1.6,5.4,22.0,6,76.5,1018.05,4.5,0,1
13.2,21.7,1.2,0.6,6.8,20.0,6,84.5,1020.3,5.0,1,0
10.3,21.6,0.2,2.6,7.6,22.0,6,80.0,1022.05,6.5,0,0
8.9,22.4,0.0,2.0,9.2,19.0,6,64.5,1023.8499999999999,1.0,0,0
8.8,24.6,0.0,1.8,9.2,28.0,6,51.5,1024.55,4.0,0,0
6.2,23.7,0.0,2.8,9.3,28.0,6,49.5,1025.95,0.0,0,0
13.3,20.6,0.0,3.0,1.1,37.0,6,47.5,1022.0,7.5,0,0
12.2,20.4,0.0,3.0,0.0,22.0,6,45.0,1017.3499999999999,7.5,0,0
14.2,23.8,0.8,1.2,2.6,24.0,6,61.0,1014.45,5.5,0,1
15.1,16.8,8.8,2.4,3.9,43.0,6,76.5,1014.5999999999999,5.5,1,0
4.7,17.4,0.0,2.2,9.0,26.0,6,73.0,1026.3,2.5,0,0
5.6,18.6,0.0,1.0,8.3,22.0,6,75.0,1030.2,2.5,0,0
2.9,17.9,0.0,1.0,8.7,17.0,6,70.0,1031.7,2.0,0,0
1.9,18.2,0.0,2.2,9.2,17.0,6,65.0,1031.25,0.5,0,0
2.1,19.6,0.0,0.6,9.2,20.0,6,65.5,1028.45,1.0,0,0
3.0,21.7,0.0,2.0,9.2,31.0,6,52.0,1021.0,0.0,0,0
7.3,18.6,0.0,2.4,1.3,50.0,6,73.0,1007.95,7.5,0,1
11.4,18.4,50.6,1.6,7.2,43.0,6,61.0,1015.0999999999999,4.5,1,1
8.1,18.6,3.4,2.2,2.4,20.0,6,89.5,1019.75,6.5,1,1
10.8,19.7,9.0,0.8,3.6,35.0,6,86.0,1019.35,6.5,1,0
10.9,19.8,0.2,0.6,3.3,48.0,6,73.5,1009.8,4.5,0,1
7.1,16.3,14.8,1.2,5.7,35.0,6,76.0,1023.95,3.0,1,0
2.1,16.2,1.0,3.0,9.1,22.0,6,74.5,1031.5,0.5,0,0
2.8,17.6,0.0,0.8,9.2,20.0,6,68.5,1028.0,0.5,0,0
2.7,20.3,0.0,1.4,9.2,15.0,6,62.5,1022.5,0.0,0,0
5.9,20.6,0.0,1.6,6.9,52.0,6,60.0,1018.25,2.0,0,1
5.5,17.8,2.6,1.8,9.0,30.0,6,72.0,1027.5,1.0,1,0
2.6,15.6,0.0,2.2,9.1,20.0,6,62.5,1029.25,1.0,0,0
4.8,16.2,0.0,2.4,3.5,44.0,6,60.0,1023.9,7.0,0,0
9.7,22.4,0.0,2.0,5.0,28.0,6,46.0,1020.6,4.5,0,0
13.7,23.0,0.0,1.8,2.3,22.0,7,48.5,1021.2,7.0,0,1
16.5,19.5,11.2,2.2,4.3,44.0,7,79.5,1015.0,5.5,1,1
3.0,15.7,7.4,2.6,9.2,22.0,7,64.5,1022.75,1.0,1,0
3.0,21.1,0.0,2.0,5.5,33.0,7,72.5,1018.1,5.0,0,1
8.9,22.8,8.4,0.6,9.1,28.0,7,71.0,1019.55,3.0,1,1
14.7,19.7,1.2,2.2,0.1,50.0,7,85.5,1012.2,7.5,1,1
11.7,18.1,17.6,1.4,2.5,67.0,7,83.5,1008.1,7.0,1,1
10.7,16.3,16.6,4.6,4.9,50.0,7,69.0,1016.6,7.0,1,1
3.4,16.2,1.6,0.8,6.6,22.0,7,80.5,1025.05,6.5,1,0
2.8,17.8,0.0,1.8,8.8,20.0,7,71.5,1022.6999999999999,1.5,0,0
8.1,19.3,0.0,1.4,6.4,20.0,7,66.0,1022.55,4.0,0,0
8.3,17.8,0.6,1.8,9.2,26.0,7,64.0,1025.25,4.0,0,0
3.9,19.3,0.0,2.8,9.3,24.0,7,53.0,1019.8,0.5,0,1
8.1,18.1,15.4,0.6,7.2,46.0,7,59.0,1013.4000000000001,3.0,1,1
10.1,18.9,2.2,3.4,6.8,39.0,7,77.0,1020.5999999999999,6.5,1,1
10.3,17.0,1.8,1.4,5.6,24.0,7,69.0,1026.25,1.5,1,0
2.8,17.0,0.0,2.2,9.3,28.0,7,70.0,1028.1,2.5,0,0
5.3,19.7,0.0,2.2,9.4,26.0,7,60.5,1022.35,1.0,0,0
5.4,20.1,0.0,2.2,6.4,33.0,7,58.0,1015.05,6.5,0,1
8.7,17.2,6.0,2.4,8.6,22.0,7,81.0,1013.55,2.5,1,1
8.7,16.6,3.4,0.8,3.7,33.0,7,88.0,1015.4000000000001,5.0,1,1
8.8,16.1,26.6,1.4,6.0,44.0,7,74.0,1017.5,4.5,1,1
9.0,15.8,5.6,0.4,4.3,22.0,7,91.0,1021.7,6.5,1,1
8.6,18.9,3.2,2.2,7.8,22.0,7,81.5,1021.35,6.0,1,1
11.0,19.5,1.4,5.2,2.1,43.0,7,79.0,1019.2,6.0,1,1
13.5,17.9,4.2,1.4,2.5,46.0,7,82.0,1015.7,5.0,1,1
11.7,19.0,14.0,1.4,6.7,33.0,7,73.0,1021.05,4.0,1,0
13.8,19.3,0.8,1.8,5.9,31.0,7,67.0,1022.45,4.0,0,0
10.6,19.8,0.4,2.2,4.1,31.0,7,74.5,1023.6500000000001,7.0,0,0
14.8,18.7,0.0,2.2,1.7,30.0,7,60.5,1021.75,7.5,0,1
7.7,16.7,1.6,1.8,5.9,31.0,7,58.0,1026.55,3.5,1,0
3.9,17.7,0.0,2.4,9.5,33.0,8,56.5,1025.75,0.0,0,0
4.7,19.7,0.0,2.4,9.0,26.0,8,66.5,1025.85,1.0,0,0
3.8,19.8,0.0,2.2,9.5,31.0,8,62.5,1031.35,0.0,0,0
5.9,21.3,0.0,2.8,9.7,28.0,8,47.5,1030.25,0.0,0,0
5.2,24.2,0.0,4.0,9.7,37.0,8,35.5,1027.0500000000002,0.0,0,0
6.0,26.6,0.0,4.0,9.7,30.0,8,35.0,1022.6,0.5,0,1
13.4,18.9,3.6,3.6,0.5,20.0,8,87.0,1022.2,8.0,1,1
12.9,21.0,1.2,0.4,8.4,22.0,8,78.0,1024.15,1.0,1,0
7.0,21.4,0.0,2.2,9.8,26.0,8,61.0,1028.15,1.0,0,0
12.4,24.0,0.0,3.2,5.4,30.0,8,60.0,1025.1,6.0,0,0
14.2,23.2,0.0,4.0,8.4,39.0,8,57.0,1025.1,6.0,0,0
13.6,19.3,0.0,5.6,0.2,46.0,8,52.0,1026.75,7.0,0,0
14.6,20.5,0.0,4.8,4.2,48.0,8,40.5,1027.6,6.0,0,0
14.8,23.6,0.0,4.6,3.7,35.0,8,32.0,1027.25,7.0,0,0
8.7,23.0,0.0,2.8,9.9,26.0,8,56.0,1026.45,1.0,0,0
6.6,23.9,0.0,3.0,10.0,19.0,8,60.5,1021.95,2.5,0,0
11.1,26.9,0.0,2.6,3.8,63.0,8,52.5,1016.3,7.0,0,1
12.5,19.7,12.6,4.8,4.8,46.0,8,79.0,1014.2,6.5,1,1
12.2,20.0,23.8,4.8,5.5,30.0,8,79.0,1016.75,5.0,1,0
12.0,19.4,0.8,1.6,4.8,30.0,8,77.0,1015.0,6.0,0,1
14.3,21.5,5.8,2.2,5.5,39.0,8,77.0,1011.85,6.5,1,1
14.3,19.8,5.8,3.8,8.2,31.0,8,56.5,1021.85,4.0,1,0
6.6,21.5,0.0,1.0,10.5,28.0,8,56.5,1023.05,4.0,0,0
6.4,22.3,0.0,3.0,10.2,24.0,8,60.5,1021.4,5.0,0,0
9.8,24.5,0.0,2.6,9.6,28.0,8,68.0,1021.25,4.0,0,0
12.6,20.7,0.0,3.0,8.9,37.0,8,73.5,1022.65,5.5,0,0
10.0,21.4,0.2,3.0,9.2,26.0,8,67.5,1020.55,5.5,0,0
11.1,24.3,0.0,4.2,5.9,33.0,8,56.5,1015.9000000000001,7.0,0,0
14.3,22.3,0.0,4.0,4.2,46.0,8,81.5,1013.0,7.0,0,1
14.7,18.7,51.2,2.2,1.3,28.0,8,81.5,1015.9000000000001,7.0,1,1
10.4,18.1,2.0,1.6,4.2,26.0,8,71.5,1019.55,7.0,1,0
7.2,18.9,0.0,2.6,9.4,30.0,9,57.0,1022.1500000000001,4.5,0,0
12.7,21.1,0.0,4.2,0.0,24.0,9,64.5,1016.15,7.0,0,0
12.3,20.3,0.0,2.2,3.8,22.0,9,65.0,1021.25,6.5,0,0
9.4,19.6,0.0,1.8,4.4,30.0,9,57.5,1018.15,5.5,0,0
13.8,25.7,0.0,3.4,7.5,30.0,9,58.0,1010.45,6.5,0,1
14.7,22.9,1.6,3.6,3.5,54.0,9,78.0,1003.55,6.5,1,1
15.0,18.9,6.6,3.4,2.6,61.0,9,65.5,1008.2,7.0,1,1
11.8,17.6,8.0,5.2,6.1,69.0,9,58.0,1010.3,7.0,1,1
13.1,19.9,3.0,1.2,2.3,39.0,9,72.5,1018.1500000000001,7.0,1,0
14.5,21.4,0.2,3.4,4.9,31.0,9,59.5,1020.9000000000001,7.0,0,1
9.7,21.6,2.2,3.4,7.5,24.0,9,71.5,1023.55,5.5,1,0
7.9,23.7,0.0,2.4,11.0,33.0,9,60.0,1020.05,0.5,0,0
11.0,21.2,0.4,3.8,10.9,26.0,9,60.0,1021.55,1.0,0,0
5.8,22.1,0.0,4.0,10.8,28.0,9,56.5,1022.65,2.5,0,0
10.3,22.8,0.0,4.0,10.8,30.0,9,68.5,1022.45,3.5,0,0
11.9,24.6,0.0,6.2,10.9,33.0,9,48.5,1018.05,0.0,0,0
12.0,26.2,0.0,4.8,10.6,31.0,9,44.0,1014.3,4.0,0,0
11.2,24.0,0.0,5.0,10.8,35.0,9,57.5,1017.05,0.0,0,0
10.9,24.6,0.0,5.6,10.8,22.0,9,62.0,1021.1,1.0,0,0
13.0,34.2,0.0,5.0,11.1,46.0,9,40.0,1011.75,0.0,0,0
15.9,21.9,0.0,6.8,2.0,56.0,9,74.5,1006.25,7.5,0,1
9.4,18.1,35.8,1.0,10.1,35.0,9,57.5,1022.2,2.5,1,0
6.5,17.1,0.0,4.0,0.0,17.0,9,61.5,1026.35,8.0,0,0
6.8,21.6,0.0,2.6,10.9,28.0,9,57.0,1024.05,4.5,0,0
8.3,22.5,0.0,3.6,10.8,24.0,9,62.0,1019.5,5.5,0,0
11.7,23.0,0.0,4.0,10.9,39.0,9,56.0,1014.7,2.5,0,1
15.4,18.2,11.4,4.4,3.1,61.0,9,81.0,1008.6500000000001,5.0,1,1
13.9,20.3,3.8,5.2,6.2,35.0,9,66.5,1016.65,6.5,1,1
12.6,21.6,3.4,2.8,7.7,31.0,9,79.0,1017.5,6.0,1,0
12.2,23.4,0.6,3.8,9.7,26.0,9,55.0,1021.95,3.0,0,0
11.6,28.9,0.0,5.2,7.3,31.0,10,42.0,1016.3,4.0,0,0
16.4,24.7,0.0,5.8,9.0,35.0,10,71.5,1013.45,3.5,0,0
11.1,22.4,0.0,5.6,11.4,31.0,10,61.0,1018.1,3.0,0,0
10.8,25.4,0.0,4.4,11.7,24.0,10,48.0,1015.15,1.0,0,1
13.0,19.7,4.2,5.2,6.1,57.0,10,65.0,1009.45,5.5,1,1
10.8,19.4,8.8,4.4,11.1,31.0,10,52.0,1022.6,3.0,1,0
5.8,22.2,0.0,5.4,11.5,26.0,10,50.0,1018.5,6.0,0,0
7.7,21.7,0.0,5.0,11.1,30.0,10,56.5,1016.5999999999999,2.0,0,1
15.4,20.8,5.0,5.4,10.6,37.0,10,55.0,1021.75,3.5,1,0
11.1,22.3,0.0,5.4,11.7,31.0,10,57.0,1022.25,0.5,0,0
9.7,21.0,0.0,6.0,9.6,33.0,10,57.5,1019.35,6.0,0,0
11.4,21.8,0.0,5.0,6.6,26.0,10,58.5,1021.0999999999999,6.5,0,0
10.2,25.8,0.0,5.8,11.8,31.0,10,48.0,1022.6999999999999,0.0,0,0
9.8,30.9,0.0,5.8,11.8,33.0,10,27.5,1018.85,0.0,0,0
10.8,35.4,0.0,8.0,11.9,31.0,10,28.5,1012.8499999999999,0.0,0,0
16.2,27.8,0.0,9.6,11.0,39.0,10,50.0,1009.4,1.0,0,0
14.3,24.6,0.0,6.8,8.3,31.0,10,57.0,1013.95,6.0,0,0
16.0,25.2,0.6,6.0,7.7,37.0,10,56.0,1010.3,6.0,0,1
13.8,19.3,12.0,5.8,2.5,35.0,10,77.0,1014.3,7.0,1,1
10.3,21.1,3.0,1.8,11.7,33.0,10,63.0,1018.35,6.5,1,0
8.2,25.1,0.0,5.4,12.0,28.0,10,57.0,1020.9000000000001,4.0,0,0
15.0,31.9,0.0,6.2,11.6,46.0,10,57.5,1013.25,3.5,0,1
14.3,23.4,2.2,6.4,10.4,31.0,10,63.0,1015.85,3.5,1,0
12.6,26.0,0.0,10.0,11.6,28.0,10,51.5,1016.05,3.5,0,0
13.4,22.3,0.0,6.0,5.3,31.0,10,60.0,1017.75,7.0,0,0
16.2,22.3,0.2,5.0,8.0,35.0,10,51.5,1021.85,4.0,0,0
10.1,24.7,0.6,5.2,12.5,35.0,10,55.5,1021.25,0.0,0,0
13.4,29.9,0.0,4.3,8.2,28.0,10,51.0,1014.4,7.0,0,0
17.8,27.9,0.0,7.2,9.8,30.0,10,57.0,1012.65,7.0,0,0
14.9,22.2,0.0,6.0,8.2,41.0,10,63.5,1014.05,7.0,0,0
14.9,23.8,0.4,5.4,11.2,35.0,10,47.5,1016.35,2.5,0,0
12.0,30.7,0.0,8.0,12.7,33.0,11,32.5,1015.9000000000001,0.0,0,0
13.4,23.1,0.0,8.0,9.2,33.0,11,63.5,1012.95,7.0,0,0
13.4,22.9,0.0,5.4,11.5,37.0,11,47.0,1021.0,3.0,0,0
10.3,27.8,0.0,7.2,12.6,31.0,11,49.5,1021.3,3.5,0,0
12.2,28.6,0.0,7.4,12.4,35.0,11,50.0,1016.95,4.0,0,0
12.8,22.3,0.0,8.0,5.5,41.0,11,60.0,1010.0,7.5,0,1
15.3,22.2,2.2,4.8,11.6,37.0,11,46.0,1014.8499999999999,1.5,1,0
11.8,26.0,0.0,8.0,12.8,37.0,11,51.0,1020.45,1.0,0,0
12.6,37.8,0.0,8.2,11.9,30.0,11,28.5,1013.2,1.5,0,1
16.5,24.2,2.0,7.0,8.9,37.0,11,66.5,1013.95,5.0,1,1
14.2,24.7,1.2,7.0,12.3,35.0,11,49.5,1016.3,4.5,1,0
14.8,22.5,0.0,7.6,6.9,46.0,11,48.0,1017.5999999999999,7.0,0,0
11.0,21.6,0.0,7.2,12.4,44.0,11,40.5,1022.0,2.0,0,0
9.1,23.2,0.0,8.6,13.3,43.0,11,42.0,1024.75,1.5,0,0
10.8,26.0,0.0,7.6,13.0,35.0,11,39.5,1018.4,3.0,0,0
11.1,30.7,0.0,8.0,12.2,28.0,11,36.0,1012.2,3.0,0,0
13.6,27.9,0.0,8.0,13.1,26.0,11,49.5,1011.8499999999999,3.5,0,0
15.2,25.9,0.0,7.8,8.5,33.0,11,54.5,1009.45,6.5,0,0
